k_body,k_volume,price_zone_window,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
1.2,1.2,3,119,0,0.0,0.0,-1.0,,,0.08175847741589592,18.299999999999983,-0.08175847741589592,1
1.2,1.2,5,119,0,0.0,0.0,-1.0,,,0.08175847741589592,18.299999999999983,-0.08175847741589592,2
1.2,1.2,7,119,0,0.0,0.0,-1.0,,,0.08175847741589592,18.299999999999983,-0.08175847741589592,3
1.2,1.2,10,119,0,0.0,0.0,-1.0,,,0.08175847741589592,18.299999999999983,-0.08175847741589592,4
1.2,1.5,3,119,0,0.0,0.0,-1.0,,,0.08175847741589592,18.299999999999983,-0.08175847741589592,5
1.2,1.5,5,119,0,0.0,0.0,-1.0,,,0.08175847741589592,18.299999999999983,-0.08175847741589592,6
1.2,1.5,7,119,0,0.0,0.0,-1.0,,,0.08175847741589592,18.299999999999983,-0.08175847741589592,7
1.2,1.5,10,119,0,0.0,0.0,-1.0,,,0.08175847741589592,18.299999999999983,-0.08175847741589592,8
1.2,1.8,3,119,0,0.0,0.0,-1.0,,,0.08175847741589592,18.299999999999983,-0.08175847741589592,9
1.2,1.8,5,119,0,0.0,0.0,-1.0,,,0.08175847741589592,18.299999999999983,-0.08175847741589592,10
