ma_window,upper_k,lower_k,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
5,-0.699999999999998,-3.0,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,1
5,-0.699999999999998,-2.9,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,2
5,-0.699999999999998,-2.8,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,3
5,-0.699999999999998,-2.6999999999999997,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,4
5,-0.699999999999998,-2.5999999999999996,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,5
5,-0.699999999999998,-2.4999999999999996,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,6
5,-0.699999999999998,-2.3999999999999995,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,7
5,-0.699999999999998,-2.2999999999999994,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,8
5,-0.699999999999998,-2.1999999999999993,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,9
5,-0.699999999999998,-2.099999999999999,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,10
5,-0.699999999999998,-1.9999999999999991,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,11
5,-0.699999999999998,-1.899999999999999,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,12
5,-0.699999999999998,-1.799999999999999,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,13
5,-0.699999999999998,-1.6999999999999988,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,14
5,-0.699999999999998,-1.5999999999999988,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,15
5,-0.699999999999998,-1.4999999999999987,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,16
5,-0.699999999999998,-1.3999999999999986,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,17
5,-0.5999999999999979,-3.0,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,18
5,-0.5999999999999979,-2.9,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,19
5,-0.5999999999999979,-2.8,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,20
5,-0.5999999999999979,-2.6999999999999997,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,21
5,-0.5999999999999979,-2.5999999999999996,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,22
5,-0.5999999999999979,-2.4999999999999996,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,23
5,-0.5999999999999979,-2.3999999999999995,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,24
5,-0.5999999999999979,-2.2999999999999994,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,25
5,-0.5999999999999979,-2.1999999999999993,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,26
5,-0.5999999999999979,-2.099999999999999,19,8,7.92999999999995,0.043455585198098445,0.75,0.005360793677039677,1.75,0.0014089086376938287,0.2600000000000193,0.04204667656040462,27
