short_ma,long_ma,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
10,15,239,10,23.72999999999992,0.1905039091936025,0.7,0.018096763825295837,21.2,0.19487840231921405,24.19999999999999,-0.004374493125611556,1
20,25,229,5,22.380000000000052,0.1854033882791697,0.8,0.03551464604250907,30.2,0.21822660098522162,26.58,-0.03282321270605193,2
15,35,219,1,22.450000000000003,0.185078318219291,1.0,0.185078318219291,122.0,0.23362154971732618,28.099999999999994,-0.04854323149803519,3
5,25,229,6,21.879999999999967,0.175404808087694,0.3333333333333333,0.029223431518653753,31.333333333333332,0.21822660098522162,26.58,-0.04282179289752763,4
20,30,224,2,20.710000000000022,0.1709210667821235,1.0,0.08543017510991602,63.5,0.20116570873472028,24.849999999999994,-0.030244641952596796,5
15,40,214,1,20.140000000000015,0.16550250636864172,1.0,0.16550250636864172,118.0,0.23065439163971146,27.810000000000002,-0.06515188527106974,6
20,35,219,1,20.099999999999994,0.1651738022844933,1.0,0.1651738022844933,119.0,0.23362154971732618,28.099999999999994,-0.06844774743283288,7
10,20,234,5,20.349999999999994,0.16077134284516137,0.4,0.031996408032880244,39.8,0.19999999999999996,24.72999999999999,-0.039228657154838587,8
15,30,224,2,18.58,0.15431508571463892,0.5,0.07869654565258705,61.5,0.20116570873472028,24.849999999999994,-0.04685062302008136,9
5,20,234,7,18.5,0.14902765151191244,0.2857142857142857,0.021726482157040317,29.0,0.19999999999999996,24.72999999999999,-0.050972348488087516,10
